match_id,playerName,runsScored,ballsFaced,team,result,opposition
455236,SHT Kandamby,7,14,Sri Lanka,win,India
455236,KC Sangakkara,73,83,Sri Lanka,win,India
455236,AB Dinda,2,13,India,lose,Sri Lanka
455236,RA Jadeja,0,1,India,lose,Sri Lanka
455236,SK Raina,18,23,India,lose,Sri Lanka
455236,KD Karthik,40,44,India,lose,Sri Lanka
455236,PP Ojha,0,3,India,lose,Sri Lanka
455236,P Kumar,0,1,Pakistan,lose,Sri Lanka
455237,RG Sharma,41,52,India,win,Sri Lanka
455237,G Gambhir,15,16,India,win,Sri Lanka
455237,DPMD Jayawardene,11,21,Sri Lanka,lose,India
455237,AD Mathews,0,2,Sri Lanka,lose,India
455237,MS Dhoni,38,52,India,win,Sri Lanka
455237,WU Tharanga,16,30,Sri Lanka,lose,India
455237,CK Kapugedera,55,88,Sri Lanka,lose,India
455237,MF Maharoof,10,15,Sri Lanka,lose,India
455237,M Muralitharan,2,5,West Indies,lose,Sri Lanka
455237,Harbhajan Singh,7,7,India,win,Sri Lanka
455237,TM Dilshan,0,2,Sri Lanka,lose,India
455237,KMDN Kulasekara,20,17,Sri Lanka,lose,India
455237,KC Sangakkara,17,41,Sri Lanka,lose,India
455237,SL Malinga,7,11,West Indies,lose,Sri Lanka
455237,SHT Kandamby,31,46,Sri Lanka,lose,India
455237,RA Jadeja,25,30,India,win,Sri Lanka
455237,SK Raina,29,33,India,win,Sri Lanka
455237,KD Karthik,66,86,India,win,Sri Lanka
455237,V Kohli,28,34,India,win,Sri Lanka
456662,JDP Oram,14,10,New Zealand,win,India
456662,KD Mills,9,5,Pakistan,lose,India
456662,MJ Guptill,11,6,New Zealand,win,India
456662,SB Styris,89,97,New Zealand,win,India
456662,V Sehwag,19,24,India,lose,New Zealand
456662,AJ McKay,0,1,New Zealand,win,India
456662,KD Karthik,14,21,India,lose,New Zealand
456662,RG Sharma,4,11,India,lose,New Zealand
456662,GJ Hopkins,10,12,New Zealand,win,India
456662,GD Elliott,7,14,New Zealand,win,India
456662,MS Dhoni,2,9,India,lose,New Zealand
456662,PJ Ingram,12,17,New Zealand,win,India
456662,Yuvraj Singh,5,27,India,lose,New Zealand
456662,A Mithun,4,17,India,lose,New Zealand
456662,KS Williamson,0,9,New Zealand,win,India
456662,DR Tuffey,19,14,New Zealand,win,India
456662,A Nehra,4,11,New Zealand,win,India
456662,PP Ojha,0,4,India,lose,New Zealand
456662,RA Jadeja,20,44,India,lose,New Zealand
456662,SK Raina,6,6,India,lose,New Zealand
456662,LRPL Taylor,95,117,New Zealand,win,India
456662,P Kumar,1,8,Pakistan,lose,India
456663,RG Sharma,0,2,India,win,Sri Lanka
456663,CK Kapugedera,10,28,Sri Lanka,lose,India
456663,KD Karthik,10,35,India,win,Sri Lanka
456663,AD Mathews,15,28,Sri Lanka,lose,India
456663,MS Dhoni,23,38,India,win,Sri Lanka
456663,WU Tharanga,0,1,Sri Lanka,lose,India
456663,TT Samaraweera,7,23,Sri Lanka,lose,India
456663,S Randiv,43,61,Sri Lanka,lose,India
456663,TM Dilshan,45,65,Sri Lanka,lose,India
456663,KMDN Kulasekara,22,31,Sri Lanka,lose,India
456663,V Kohli,0,3,India,win,Sri Lanka
456663,KC Sangakkara,2,13,Sri Lanka,lose,India
456663,SL Malinga,5,12,West Indies,lose,Sri Lanka
456663,V Sehwag,99,101,India,win,Sri Lanka
456663,SK Raina,21,35,India,win,Sri Lanka
456663,DPMD Jayawardene,4,11,Sri Lanka,lose,India
456663,CRD Fernando,6,11,Sri Lanka,lose,India
456664,DR Tuffey,0,1,New Zealand,lose,Sri Lanka
456664,GJ Hopkins,11,23,New Zealand,lose,Sri Lanka
456664,NL McCullum,36,67,New Zealand,lose,Sri Lanka
456664,WU Tharanga,70,110,Sri Lanka,win,New Zealand
456664,CK Kapugedera,9,9,Sri Lanka,win,New Zealand
456664,KD Mills,11,25,Pakistan,lose,Sri Lanka
456664,MJ Guptill,0,1,New Zealand,lose,Sri Lanka
456664,KS Williamson,0,2,New Zealand,lose,Sri Lanka
456664,SB Styris,24,34,New Zealand,lose,Sri Lanka
456664,KMDN Kulasekara,7,3,Sri Lanka,win,New Zealand
456664,AJ McKay,4,12,New Zealand,lose,Sri Lanka
456664,KC Sangakkara,48,66,Sri Lanka,win,New Zealand
456664,BJ Watling,55,70,New Zealand,lose,Sri Lanka
456664,TM Dilshan,5,9,Sri Lanka,win,New Zealand
456664,HMRKB Herath,2,3,England,lose,Sri Lanka
456664,TG Southee,13,30,New Zealand,lose,Sri Lanka
456664,AD Mathews,0,1,Sri Lanka,win,New Zealand
456664,DPMD Jayawardene,5,11,Sri Lanka,win,New Zealand
456664,TT Samaraweera,36,41,Sri Lanka,win,New Zealand
456664,LRPL Taylor,16,34,New Zealand,lose,Sri Lanka
456665,MM Patel,7,11,India,win,New Zealand
456665,MJ Guptill,0,1,New Zealand,lose,India
456665,SB Styris,1,15,New Zealand,lose,India
456665,V Sehwag,110,98,India,win,New Zealand
456665,AJ McKay,3,12,New Zealand,lose,India
456665,I Sharma,8,12,India,win,New Zealand
456665,TG Southee,10,5,New Zealand,lose,India
456665,BJ Watling,2,13,New Zealand,lose,India
456665,KD Karthik,0,3,India,win,New Zealand
456665,V Kohli,8,16,India,win,New Zealand
456665,GJ Hopkins,0,5,New Zealand,lose,India
456665,MS Dhoni,38,79,India,win,New Zealand
456665,GD Elliott,11,42,New Zealand,lose,India
456665,Yuvraj Singh,6,20,India,win,New Zealand
456665,KS Williamson,13,27,New Zealand,lose,India
456665,A Nehra,0,12,New Zealand,lose,India
456665,KD Mills,52,35,Pakistan,lose,India
456665,NL McCullum,5,19,New Zealand,lose,India
456665,RA Jadeja,17,27,India,win,New Zealand
456665,SK Raina,1,3,India,win,New Zealand
456665,LRPL Taylor,8,15,New Zealand,lose,India
456665,P Kumar,6,13,Pakistan,lose,India
456666,RG Sharma,11,21,India,lose,Sri Lanka
456666,KC Sangakkara,13,15,Sri Lanka,win,India
456666,DPMD Jayawardene,33,37,Sri Lanka,win,India
456666,WU Tharanga,12,19,Sri Lanka,win,India
456666,MS Dhoni,10,16,India,lose,Sri Lanka
456666,Yuvraj Singh,38,67,India,lose,Sri Lanka
456666,TM Dilshan,35,25,Sri Lanka,win,India
456666,V Sehwag,12,12,India,lose,Sri Lanka
456666,A Nehra,2,4,New Zealand,lose,Sri Lanka
456666,I Sharma,3,25,India,lose,Sri Lanka
456666,RA Jadeja,0,9,India,lose,Sri Lanka
456666,SK Raina,8,16,India,lose,Sri Lanka
456666,KD Karthik,9,26,India,lose,Sri Lanka
456666,PP Ojha,2,10,India,lose,Sri Lanka
456666,P Kumar,0,1,Pakistan,lose,Sri Lanka
456668,LPC Silva,26,24,Sri Lanka,win,India
456668,CK Kapugedera,12,12,Sri Lanka,win,India
456668,I Sharma,0,12,India,lose,Sri Lanka
456668,DPMD Jayawardene,39,69,Sri Lanka,win,India
456668,AD Mathews,1,4,Sri Lanka,win,India
456668,MS Dhoni,67,105,India,lose,Sri Lanka
456668,WU Tharanga,6,9,Sri Lanka,win,India
456668,MM Patel,0,1,India,lose,Sri Lanka
456668,Yuvraj Singh,26,32,India,lose,Sri Lanka
456668,RG Sharma,5,10,India,lose,Sri Lanka
456668,S Randiv,4,4,Sri Lanka,win,India
456668,TM Dilshan,110,117,Sri Lanka,win,India
456668,V Sehwag,28,23,India,lose,Sri Lanka
456668,A Nehra,2,7,New Zealand,lose,Sri Lanka
456668,KC Sangakkara,71,65,Sri Lanka,win,India
456668,SK Raina,29,28,India,lose,Sri Lanka
456668,P Kumar,14,16,Pakistan,lose,Sri Lanka
456668,NLTC Perera,6,8,Sri Lanka,win,India
456668,KD Karthik,0,2,India,lose,Sri Lanka
456668,V Kohli,37,57,India,lose,Sri Lanka
461566,Shoaib Akhtar,6,9,Pakistan,lose,South Africa
461566,AB de Villiers,51,55,South Africa,win,Pakistan
461566,JH Kallis,66,91,South Africa,win,Pakistan
461566,HM Amla,35,29,South Africa,win,Pakistan
461566,GC Smith,18,23,South Africa,win,Pakistan
461566,Asad Shafiq,19,39,Pakistan,lose,South Africa
461566,Umar Gul,3,8,Pakistan,lose,South Africa
461566,Mohammad Hafeez,68,84,Pakistan,lose,South Africa
461566,Misbah-ul-Haq,14,25,Pakistan,lose,South Africa
461566,Saeed Ajmal,3,7,Pakistan,lose,South Africa
461566,Zulqarnain Haider,12,30,Pakistan,lose,South Africa
461566,CA Ingram,12,18,South Africa,win,Pakistan
461566,Younis Khan,54,79,Pakistan,lose,South Africa
461566,Fawad Alam,9,13,Pakistan,lose,South Africa
461566,Abdul Razzaq,2,6,Pakistan,lose,South Africa
461566,Shahid Afridi,1,2,Pakistan,lose,South Africa
461566,JP Duminy,10,29,South Africa,win,Pakistan
461567,Wahab Riaz,0,5,Pakistan,win,South Africa
461567,CK Langeveldt,4,2,Zimbabwe,lose,Pakistan
461567,AB de Villiers,29,43,South Africa,lose,Pakistan
461567,JP Duminy,54,44,South Africa,lose,Pakistan
461567,CA Ingram,100,122,South Africa,lose,Pakistan
461567,Fawad Alam,48,70,Pakistan,win,South Africa
461567,Asad Shafiq,1,10,Pakistan,win,South Africa
461567,Abdul Razzaq,109,74,Pakistan,win,South Africa
461567,RJ Peterson,6,7,South Africa,lose,Pakistan
461567,Mohammad Hafeez,30,42,Pakistan,win,South Africa
461567,DA Miller,6,10,South Africa,lose,Pakistan
461567,Saeed Ajmal,1,2,Pakistan,win,South Africa
461567,Zulqarnain Haider,6,8,Pakistan,win,South Africa
461567,Shoaib Akhtar,0,1,Pakistan,win,South Africa
461567,J Botha,9,11,South Africa,lose,Pakistan
461567,HM Amla,65,62,South Africa,lose,Pakistan
461567,JA Morkel,1,2,South Africa,lose,Pakistan
461567,Younis Khan,18,25,Pakistan,win,South Africa
461567,Misbah-ul-Haq,17,28,Pakistan,win,South Africa
461567,Shahid Afridi,49,41,Pakistan,win,South Africa
461567,M Morkel,1,2,South Africa,lose,Pakistan
461568,Asad Shafiq,43,74,Pakistan,lose,South Africa
461568,Younis Khan,0,7,Pakistan,lose,South Africa
461568,AB de Villiers,19,41,South Africa,win,Pakistan
461568,JP Duminy,26,41,South Africa,win,Pakistan
461568,CA Ingram,4,8,South Africa,win,Pakistan
461568,Fawad Alam,59,69,Pakistan,lose,South Africa
461568,M Morkel,2,7,South Africa,win,Pakistan
461568,Mohammad Hafeez,4,15,Pakistan,lose,South Africa
461568,Imran Farhat,47,88,Pakistan,lose,South Africa
461568,DA Miller,6,10,South Africa,win,Pakistan
461568,JH Kallis,0,9,South Africa,win,Pakistan
461568,Zulqarnain Haider,11,9,Pakistan,lose,South Africa
461568,Shoaib Akhtar,1,1,Pakistan,lose,South Africa
461568,J Theron,5,5,South Africa,win,Pakistan
461568,J Botha,15,19,South Africa,win,Pakistan
461568,HM Amla,119,129,South Africa,win,Pakistan
461568,JA Morkel,19,39,South Africa,win,Pakistan
461568,Abdul Razzaq,12,18,Pakistan,lose,South Africa
461568,Wahab Riaz,21,11,Pakistan,lose,South Africa
461568,Saeed Ajmal,2,9,Pakistan,lose,South Africa
461568,Shahid Afridi,7,5,Pakistan,lose,South Africa
461569,Wahab Riaz,18,10,Pakistan,win,South Africa
461569,J Botha,28,16,South Africa,lose,Pakistan
461569,AB de Villiers,49,71,South Africa,lose,Pakistan
461569,JP Duminy,36,53,South Africa,lose,Pakistan
461569,CA Ingram,27,25,South Africa,lose,Pakistan
461569,GC Smith,92,106,South Africa,lose,Pakistan
461569,Asad Shafiq,36,51,Pakistan,win,South Africa
461569,Fawad Alam,6,8,Pakistan,win,South Africa
461569,Mohammad Hafeez,42,31,Pakistan,win,South Africa
461569,Imran Farhat,2,3,Pakistan,win,South Africa
461569,DA Miller,0,1,South Africa,lose,Pakistan
461569,JH Kallis,15,22,South Africa,lose,Pakistan
461569,Zulqarnain Haider,19,23,Pakistan,win,South Africa
461569,Abdur Rehman,0,2,Pakistan,win,South Africa
461569,Younis Khan,73,117,Pakistan,win,South Africa
461569,HM Amla,10,12,South Africa,lose,Pakistan
461569,Abdul Razzaq,33,41,Pakistan,win,South Africa
461569,Shahid Afridi,29,26,Pakistan,win,South Africa
461570,Wahab Riaz,9,5,Pakistan,lose,South Africa
461570,Umar Akmal,60,73,Pakistan,lose,South Africa
461570,J Botha,28,28,South Africa,win,Pakistan
461570,AB de Villiers,61,74,South Africa,win,Pakistan
461570,JP Duminy,59,41,South Africa,win,Pakistan
461570,CA Ingram,1,4,South Africa,win,Pakistan
461570,GC Smith,14,15,South Africa,win,Pakistan
461570,Shahzaib Hasan,39,43,Pakistan,lose,South Africa
461570,Fawad Alam,1,4,Pakistan,lose,South Africa
461570,Mohammad Hafeez,59,61,Pakistan,lose,South Africa
461570,JH Kallis,83,95,South Africa,win,Pakistan
461570,Shoaib Akhtar,1,3,Pakistan,lose,South Africa
461570,Abdur Rehman,9,9,Pakistan,lose,South Africa
461570,Younis Khan,3,7,Pakistan,lose,South Africa
461570,HM Amla,62,47,South Africa,win,Pakistan
461570,Mohammad Yousuf,3,5,Pakistan,lose,South Africa
461570,Abdul Razzaq,39,42,Pakistan,lose,South Africa
461570,Shahid Afridi,24,26,Pakistan,lose,South Africa
463143,P Utseya,22,20,Zimbabwe,lose,South Africa
463143,AB de Villiers,21,17,South Africa,win,Zimbabwe
463143,JP Duminy,6,4,South Africa,win,Zimbabwe
463143,CA Ingram,124,130,South Africa,win,Zimbabwe
463143,GC Smith,19,21,South Africa,win,Zimbabwe
463143,E Chigumbura,23,27,Zimbabwe,lose,South Africa
463143,BRM Taylor,145,141,Zimbabwe,lose,South Africa
463143,DA Miller,51,32,South Africa,win,Zimbabwe
463143,SC Williams,10,25,Zimbabwe,lose,South Africa
463143,H Masakadza,30,41,Zimbabwe,lose,South Africa
463143,J Botha,3,3,South Africa,win,Zimbabwe
463143,HM Amla,110,100,South Africa,win,Zimbabwe
463143,JA Morkel,1,4,South Africa,win,Zimbabwe
463143,GW Flower,13,24,Zimbabwe,lose,South Africa
463143,T Taibu,13,18,Zimbabwe,lose,South Africa
463143,CJ Chibhabha,10,10,Zimbabwe,lose,South Africa
463144,P Utseya,22,18,Zimbabwe,lose,South Africa
463144,T Taibu,78,91,Zimbabwe,lose,South Africa
463144,SW Masakadza,2,3,Zimbabwe,lose,South Africa
463144,AB de Villiers,101,72,South Africa,win,Zimbabwe
463144,E Chigumbura,13,16,Zimbabwe,lose,South Africa
463144,JP Duminy,15,20,South Africa,win,Zimbabwe
463144,HM Amla,110,105,South Africa,win,Zimbabwe
463144,GC Smith,40,42,South Africa,win,Zimbabwe
463144,AG Cremer,4,5,Zimbabwe,lose,South Africa
463144,BRM Taylor,32,42,Zimbabwe,lose,South Africa
463144,SC Williams,0,1,Zimbabwe,lose,South Africa
463144,CJ Chibhabha,19,41,Zimbabwe,lose,South Africa
463144,CR Ervine,27,40,Zimbabwe,lose,South Africa
463144,GW Flower,22,22,Zimbabwe,lose,South Africa
463144,KM Dabengwa,28,24,Zimbabwe,lose,South Africa
463145,P Utseya,24,41,Zimbabwe,lose,South Africa
463145,AG Cremer,2,14,Zimbabwe,lose,South Africa
463145,SW Masakadza,14,12,Zimbabwe,lose,South Africa
463145,E Chigumbura,1,2,Zimbabwe,lose,South Africa
463145,AB de Villiers,109,100,South Africa,win,Zimbabwe
463145,JP Duminy,129,120,South Africa,win,Zimbabwe
463145,CA Ingram,20,9,South Africa,win,Zimbabwe
463145,GC Smith,26,21,South Africa,win,Zimbabwe
463145,CR Ervine,24,35,Zimbabwe,lose,South Africa
463145,IA Nicolson,0,3,Zimbabwe,lose,South Africa
463145,BRM Taylor,5,5,Zimbabwe,lose,South Africa
463145,DA Miller,33,19,South Africa,win,Zimbabwe
463145,KM Dabengwa,6,8,Zimbabwe,lose,South Africa
463145,H Masakadza,5,9,Zimbabwe,lose,South Africa
463145,J Botha,0,1,South Africa,win,Zimbabwe
463145,HM Amla,24,18,South Africa,win,Zimbabwe
463145,JA Morkel,37,21,South Africa,win,Zimbabwe
463145,T Taibu,28,29,Zimbabwe,lose,South Africa
463145,CJ Chibhabha,16,18,Zimbabwe,lose,South Africa
463150,LL Tsotsobe,1,1,Pakistan,lose,South Africa
463150,J Botha,23,27,South Africa,win,India
463150,AB de Villiers,76,69,South Africa,win,India
463150,MM Patel,1,1,India,lose,South Africa
463150,CA Ingram,5,23,South Africa,win,India
463150,Z Khan,6,16,India,lose,South Africa
463150,SR Tendulkar,7,11,India,lose,South Africa
463150,DW Steyn,7,9,South Africa,win,India
463150,V Kohli,54,72,India,lose,South Africa
463150,RG Sharma,11,28,India,lose,South Africa
463150,DA Miller,9,11,South Africa,win,India
463150,MS Dhoni,25,35,India,lose,South Africa
463150,M Morkel,0,1,South Africa,win,India
463150,JP Duminy,73,90,South Africa,win,India
463150,HM Amla,50,37,South Africa,win,India
463150,GC Smith,11,16,South Africa,win,India
463150,Harbhajan Singh,0,4,India,lose,South Africa
463150,A Nehra,1,8,New Zealand,lose,South Africa
463150,WD Parnell,21,19,South Africa,win,India
463150,Yuvraj Singh,2,4,India,lose,South Africa
463150,SK Raina,32,41,India,lose,South Africa
463150,M Vijay,1,4,India,lose,South Africa
463151,LL Tsotsobe,1,2,Pakistan,lose,South Africa
463151,Z Khan,0,3,India,win,South Africa
463151,AB de Villiers,8,13,South Africa,lose,India
463151,MM Patel,6,4,India,win,South Africa
463151,CA Ingram,25,30,South Africa,lose,India
463151,J Botha,4,7,South Africa,lose,India
463151,SR Tendulkar,24,45,India,win,South Africa
463151,DW Steyn,6,15,South Africa,lose,India
463151,V Kohli,22,34,India,win,South Africa
463151,RG Sharma,9,14,India,win,South Africa
463151,DA Miller,27,28,South Africa,lose,India
463151,MS Dhoni,38,62,India,win,South Africa
463151,M Morkel,6,11,South Africa,lose,India
463151,JP Duminy,13,19,South Africa,lose,India
463151,Yuvraj Singh,53,69,India,win,South Africa
463151,GC Smith,77,98,South Africa,lose,India
463151,Harbhajan Singh,3,7,India,win,South Africa
463151,A Nehra,1,3,New Zealand,lose,South Africa
463151,WD Parnell,12,27,South Africa,lose,India
463151,HM Amla,4,9,South Africa,lose,India
463151,SK Raina,11,14,India,win,South Africa
463151,M Vijay,16,32,India,win,South Africa
463152,RG Sharma,23,46,India,win,South Africa
463152,LL Tsotsobe,0,2,Pakistan,lose,South Africa
463152,F du Plessis,60,78,South Africa,lose,India
463152,MS Dhoni,5,13,India,win,South Africa
463152,AB de Villiers,16,20,South Africa,lose,India
463152,JP Duminy,52,60,South Africa,lose,India
463152,CA Ingram,10,16,South Africa,lose,India
463152,GC Smith,43,81,South Africa,lose,India
463152,Harbhajan Singh,23,25,India,win,South Africa
463152,Z Khan,14,25,India,win,South Africa
463152,YK Pathan,59,51,Pakistan,lose,South Africa
463152,WD Parnell,5,3,South Africa,lose,India
463152,A Nehra,6,10,New Zealand,lose,South Africa
463152,J Botha,9,14,South Africa,lose,India
463152,HM Amla,16,18,South Africa,lose,India
463152,SK Raina,37,48,India,win,South Africa
463152,Yuvraj Singh,16,27,India,win,South Africa
463152,V Kohli,28,42,India,win,South Africa
463152,DW Steyn,5,8,South Africa,lose,India
463152,M Vijay,1,9,India,win,South Africa
463153,RG Sharma,1,6,India,lose,South Africa
463153,Harbhajan Singh,3,8,India,lose,South Africa
463153,F du Plessis,1,4,South Africa,win,India
463153,MS Dhoni,2,9,India,lose,South Africa
463153,AB de Villiers,3,5,South Africa,win,India
463153,JP Duminy,71,72,South Africa,win,India
463153,HM Amla,64,71,South Africa,win,India
463153,GC Smith,18,30,South Africa,win,India
463153,MN van Wyk,15,24,South Africa,win,India
463153,PA Patel,11,24,India,lose,South Africa
463153,RJ Peterson,31,35,South Africa,win,India
463153,YK Pathan,2,3,Pakistan,lose,South Africa
463153,J Botha,44,60,South Africa,win,India
463153,Yuvraj Singh,12,20,India,lose,South Africa
463153,SK Raina,20,37,India,lose,South Africa
463153,DW Steyn,4,7,South Africa,win,India
463153,V Kohli,87,92,India,lose,South Africa
463154,LL Tsotsobe,0,1,Pakistan,lose,South Africa
463154,Z Khan,24,58,India,lose,South Africa
463154,AB de Villiers,11,12,South Africa,win,India
463154,MM Patel,4,9,India,lose,South Africa
463154,PA Patel,38,35,India,lose,South Africa
463154,RJ Peterson,4,2,South Africa,win,India
463154,F du Plessis,8,6,South Africa,win,India
463154,DW Steyn,0,1,South Africa,win,India
463154,V Kohli,2,6,India,lose,South Africa
463154,RG Sharma,5,9,India,lose,South Africa
463154,PP Chawla,8,11,India,lose,South Africa
463154,YK Pathan,105,71,Pakistan,lose,South Africa
463154,MS Dhoni,5,10,India,lose,South Africa
463154,M Morkel,0,2,South Africa,win,India
463154,JP Duminy,35,45,South Africa,win,India
463154,HM Amla,116,136,South Africa,win,India
463154,GC Smith,7,11,South Africa,win,India
463154,MN van Wyk,56,63,South Africa,win,India
463154,Harbhajan Singh,13,16,India,lose,South Africa
463154,Yuvraj Singh,8,14,India,lose,South Africa
463154,SK Raina,11,8,India,lose,South Africa
463154,J Botha,2,2,South Africa,win,India
464529,V Kohli,118,125,India,win,Australia
464529,MS Dhoni,0,1,India,win,Australia
464529,SE Marsh,0,11,Australia,lose,India
464529,S Dhawan,0,2,India,win,Australia
464529,Yuvraj Singh,58,91,India,win,Australia
464529,CL White,89,49,Australia,lose,India
464529,SS Tiwary,12,17,India,win,Australia
464529,SK Raina,71,47,India,win,Australia
464529,MEK Hussey,69,77,Australia,lose,India
464529,MJ Clarke,111,140,Australia,lose,India
464529,TD Paine,9,24,Australia,lose,India
464529,M Vijay,15,19,India,win,Australia
464720,B Zuiderent,0,2,Netherlands,lose,Ireland
464720,TLW Cooper,25,38,Netherlands,lose,Ireland
464720,TJ Heggelman,1,9,Netherlands,lose,Ireland
464720,AR Cusack,15,37,Ireland,win,Netherlands
464720,MMA Jonkman,13,38,Netherlands,lose,Ireland
464720,Mudassar Bukhari,7,27,Netherlands,lose,Ireland
464720,BP Loots,9,13,Netherlands,lose,Ireland
464720,W Barresi,6,25,Netherlands,lose,Ireland
464720,GC Wilson,48,53,Ireland,win,Netherlands
464720,ES Szwarczynski,2,8,Netherlands,lose,Ireland
464720,PM Seelaar,34,63,Netherlands,lose,Ireland
464720,PW Borren,10,22,Netherlands,lose,Ireland
464720,Adeel Raja,3,42,Netherlands,lose,Ireland
464720,PR Stirling,62,36,Ireland,win,Netherlands
464723,NG Jones,5,6,Ireland,lose,Canada
464723,A van der Merwe,4,4,Ireland,lose,Canada
464723,AC Botha,20,19,Ireland,lose,Canada
464723,RD McCann,17,21,Ireland,lose,Canada
464723,R Gunasekera,71,99,Canada,win,Ireland
464723,ZE Surkari,3,6,Canada,win,Ireland
464723,AS Hansra,1,3,Canada,win,Ireland
464723,AD Poynter,10,12,Ireland,lose,Canada
464723,GH Dockrell,2,2,Ireland,lose,Canada
464723,DT Johnston,13,14,Ireland,lose,Canada
464723,H Patel,10,9,Canada,win,Ireland
464723,KJ O'Brien,3,8,Ireland,lose,Canada
464723,JF Mooney,47,55,Ireland,lose,Canada
464723,AR White,15,22,Ireland,lose,Canada
464723,A Bagai,64,88,Canada,win,Ireland
464723,Rizwan Cheema,0,1,Canada,win,Ireland
464723,PR Stirling,35,48,Ireland,lose,Canada
464991,NO Miller,0,1,Ireland,lose,Sri Lanka
464991,WU Tharanga,101,149,Sri Lanka,win,West Indies
464991,DJG Sammy,4,10,West Indies,lose,Sri Lanka
464991,KAJ Roach,9,8,West Indies,lose,Sri Lanka
464991,CH Gayle,28,31,West Indies,lose,Sri Lanka
464991,DJ Bravo,39,57,West Indies,lose,Sri Lanka
464991,TM Dilshan,11,24,Sri Lanka,win,West Indies
464991,DM Bravo,39,66,West Indies,lose,Sri Lanka
464991,KC Sangakkara,20,44,Sri Lanka,win,West Indies
464991,R Rampaul,1,10,West Indies,lose,Sri Lanka
464991,KA Pollard,4,8,West Indies,lose,Sri Lanka
464991,RR Sarwan,21,48,West Indies,lose,Sri Lanka
464991,DPMD Jayawardene,48,48,Sri Lanka,win,West Indies
464991,AB Barath,12,30,West Indies,lose,Sri Lanka
464991,CS Baugh,28,39,West Indies,lose,Sri Lanka
464992,CK Kapugedera,17,18,Sri Lanka,win,West Indies
464992,CS Baugh,49,55,West Indies,lose,Sri Lanka
464992,AD Mathews,36,23,Sri Lanka,win,West Indies
464992,BAW Mendis,8,6,West Indies,lose,Sri Lanka
464992,WU Tharanga,39,54,Sri Lanka,win,West Indies
464992,DJ Bravo,32,44,West Indies,lose,Sri Lanka
464992,SJ Benn,6,10,West Indies,lose,Sri Lanka
464992,TT Samaraweera,4,8,Sri Lanka,win,West Indies
464992,NO Miller,13,17,Ireland,lose,Sri Lanka
464992,TM Dilshan,30,28,Sri Lanka,win,West Indies
464992,DM Bravo,79,94,West Indies,lose,Sri Lanka
464992,KC Sangakkara,75,105,Sri Lanka,win,West Indies
464992,DJG Sammy,3,2,West Indies,lose,Sri Lanka
464992,RR Sarwan,51,67,West Indies,lose,Sri Lanka
464992,S Chanderpaul,3,5,West Indies,lose,Sri Lanka
464992,HMRKB Herath,2,4,England,lose,Sri Lanka
464992,NLTC Perera,6,9,Sri Lanka,win,West Indies
464992,AB Barath,0,6,West Indies,lose,Sri Lanka
464992,DPMD Jayawardene,44,54,Sri Lanka,win,West Indies
464992,CH Gayle,0,1,West Indies,lose,Sri Lanka
467883,G Gambhir,38,42,India,win,New Zealand
467883,GJ Hopkins,16,14,New Zealand,lose,India
467883,NL McCullum,35,35,New Zealand,lose,India
467883,YK Pathan,29,19,Pakistan,lose,India
467883,GD Elliott,5,6,New Zealand,lose,India
467883,S Sreesanth,4,6,New Zealand,lose,India
467883,MM Patel,1,1,India,win,New Zealand
467883,Yuvraj Singh,42,64,India,win,New Zealand
467883,MJ Guptill,30,38,New Zealand,lose,India
467883,JM How,9,15,New Zealand,lose,India
467883,KS Williamson,25,51,New Zealand,lose,India
467883,SB Styris,10,12,New Zealand,lose,India
467883,A Nehra,0,6,New Zealand,lose,India
467883,KD Mills,32,28,Pakistan,lose,India
467883,WP Saha,4,5,India,win,New Zealand
467883,R Ashwin,0,2,South Africa,lose,India
467883,SK Raina,13,18,India,win,New Zealand
467883,DR Tuffey,4,6,New Zealand,lose,India
467883,V Kohli,105,107,India,win,New Zealand
467883,LRPL Taylor,66,70,New Zealand,lose,India
467883,M Vijay,29,33,India,win,New Zealand
467884,G Gambhir,138,121,India,win,New Zealand
467884,GJ Hopkins,11,12,New Zealand,lose,India
467884,KD Mills,13,6,Pakistan,lose,India
467884,Yuvraj Singh,16,11,India,win,New Zealand
467884,MJ Guptill,70,103,New Zealand,lose,India
467884,JM How,5,13,New Zealand,lose,India
467884,KS Williamson,29,47,New Zealand,lose,India
467884,SB Styris,59,57,New Zealand,lose,India
467884,NL McCullum,12,9,New Zealand,lose,India
467884,TG Southee,2,1,New Zealand,lose,India
467884,DL Vettori,31,32,New Zealand,lose,India
467884,V Kohli,64,73,India,win,New Zealand
467884,LRPL Taylor,15,26,New Zealand,lose,India
467884,M Vijay,33,58,India,win,New Zealand
467885,G Gambhir,126,118,India,win,New Zealand
467885,GJ Hopkins,6,6,New Zealand,lose,India
467885,V Kohli,63,73,India,win,New Zealand
467885,KD Mills,15,10,Pakistan,lose,India
467885,MJ Guptill,12,16,New Zealand,lose,India
467885,KS Williamson,21,54,New Zealand,lose,India
467885,SB Styris,22,36,New Zealand,lose,India
467885,JEC Franklin,72,110,New Zealand,lose,India
467885,NL McCullum,43,54,New Zealand,lose,India
467885,DL Vettori,3,7,New Zealand,lose,India
467885,BB McCullum,0,2,New Zealand,lose,India
467885,LRPL Taylor,4,16,New Zealand,lose,India
467885,M Vijay,30,51,India,win,New Zealand
